collection,location,file_url
Gemeente,Tubbergen,https://www.tubbergen.nl/informatie-coronavirus
Gemeente,Twenterand,https://www.twenterand.nl/coronavirus
Gemeente,Tynaarlo,https://www.tynaarlo.nl/coronavirus
Gemeente,Tytsjerksteradiel,https://www.t-diel.nl/inwoners-t-diel/corona_48047/
Gemeente,Uden,https://www.uden.nl/inwoners/coronavirus/
Gemeente,Uitgeest,https://www.uitgeest.nl/index.php?id=4496&MP=4496-4498
Gemeente,Uithoorn,
Gemeente,Urk,
Gemeente,Vaals,https://www.vaals.nl/actueel/coronavirus/
Gemeente,Valkenburg aan de Geul,http://www.valkenburg.nl/actueel/informatie-over-het-coronavirus_42141/
Gemeente,Valkenswaard,
Gemeente,Veendam,https://www.veendam.nl/Corona
Gemeente,Veere,https://www.veere.nl/coronavirus?origin=/coronavirus-0
Gemeente,Venray,https://www.venray.nl/informatie-coronavirus
Gemeente,Vijfheerenlanden,https://www.vijfheerenlanden.nl/Inwoners/Inwonersnieuws/Coronavirus
Gemeente,Vlieland,
Gemeente,Vlissingen,
Gemeente,Voerendaal,https://www.voerendaal.nl/over-voerendaal/veiligheid/coronavirus.html
Gemeente,Voorschoten,https://www.voorschoten.nl/inwoners-voorschoten/informatie-coronavirus-inwoners_45741/
Gemeente,Voorst,https://www.voorst.nl/coronavirus
Gemeente,Vught,https://vught.nl/coronavirus
Gemeente,Waadhoeke,
Gemeente,Waalre,https://www.waalre.nl/corona
Gemeente,Waddinxveen,https://www.waddinxveen.nl/nieuws-over-coronavirus
Gemeente,Wageningen,https://www.wageningen.nl/Coronavirus
Gemeente,Wassenaar,https://www.wassenaar.nl/inwoners-wassenaar/informatie-coronavirus-voor-inwoners_45744/
Gemeente,Waterland,https://www.waterland.nl/overzicht_corona
Gemeente,Weesp,
Gemeente,West Betuwe,https://www.westbetuwe.nl/informatie-over-het-coronavirus
Gemeente,West Maas en Waal,https://www.westmaasenwaal.nl/corona
Gemeente,Westerkwartier,https://www.westerkwartier.nl/bestuur-organisatie/corona_41427/
Gemeente,Westerveld,
Gemeente,Westervoort,https://www.westervoort.nl/coronavirus-0
Gemeente,Westerwolde,https://www.westerwolde.nl/corona
Gemeente,Weststellingwerf,https://www.weststellingwerf.nl/home/coronavirus_42560/
Gemeente,Westvoorne,https://www.westvoorne.nl/portal/coronavirus_44958/
Gemeente,Wierden,https://www.wierden.nl/in-en-over-wierden/corona_43247/
Gemeente,Wijchen,https://www.wijchen.nl/corona
Gemeente,Wijdemeren,
Gemeente,Wijk bij Duurstede,
Gemeente,Winterswijk,https://www.winterswijk.nl/Inwoners_Ondernemers/Actueel/Coronavirus
Gemeente,Woensdrecht,
Gemeente,De Wolden,https://www.dewolden.nl/dossiers/informatie-coronavirus
Gemeente,Wormerland,https://www.wormerland.nl/mozard/!suite86.scherm0325?mPag=3587
Gemeente,Woudenberg,https://www.woudenberg.nl/coronavirus
Gemeente,Zaltbommel,https://www.zaltbommel.nl/inwoner-en-ondernemer/nieuws/coronavirus/index
Gemeente,Zandvoort,https://www.zandvoort.nl/corona/
Gemeente,Zeewolde,https://www.zeewolde.nl/coronavirus
Gemeente,Zevenaar,https://www.zevenaar.nl/algemene-informatie-over-het-covid-19-virus-0
Gemeente,Zoeterwoude,https://www.zoeterwoude.nl/home/maatregelen-en-gevolgen-coronavirus_42984/
Gemeente,Zuidplas,https://www.zuidplas.nl/coronavirus
Gemeente,Zundert,https://www.zundert.nl/corona
Gemeente,Zwartewaterland,https://www.zwartewaterland.nl/corona
